村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Division1,Division2,Start Year,End Year,Data
418,平羌村志,入伍 Military Enlistment,,,1960,1969,7
418,平羌村志,入伍 Military Enlistment,,,1970,1979,7
418,平羌村志,入伍 Military Enlistment,,,1980,1989,1
418,平羌村志,入伍 Military Enlistment,,,1990,1999,10
418,平羌村志,入伍 Military Enlistment,,,2000,2003,3
418,平羌村志,新党员 New CCP Membership,总 Total,,1950,1959,17
418,平羌村志,新党员 New CCP Membership,总 Total,,1960,1966,11
418,平羌村志,新党员 New CCP Membership,总 Total,,1966,1979,22
418,平羌村志,新党员 New CCP Membership,总 Total,,1980,1989,10
418,平羌村志,新党员 New CCP Membership,总 Total,,1990,1999,15
418,平羌村志,新党员 New CCP Membership,总 Total,,2000,2003,12
418,平羌村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
418,平羌村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,6
418,平羌村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,37
418,平羌村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,74
418,平羌村志,入伍 Military Enlistment,,,1955,1959,5
419,南五里堡村志,入伍 Military Enlistment,,,1955,1998,147
423,奶东村志,入伍 Military Enlistment,,,1949,2010,45
423,奶东村志,共产党员 CCP Membership,总 Total,,1977,1979,19
425,夏雷村志,入伍 Military Enlistment,,,1949,2009,76
428,兴隆村志,新党员 New CCP Membership,女 Female,,1950,1959,2
428,兴隆村志,新党员 New CCP Membership,总 Total,,1964,1965,6
430,石桥鲁道村志,入伍 Military Enlistment,,,1951,2008,39
431,水师营村志,村民纠纷 Number of Civil Mediations,,,1990,2009,1100
432,申家村志,入伍 Military Enlistment,,,1951,2013,26
432,申家村志,共产党员 CCP Membership,总 Total,,1959,2005,34
433,吴家村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
433,吴家村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,0
433,吴家村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,63
433,吴家村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,12
433,吴家村志,入伍 Military Enlistment,,,1949,2010,22
434,下栅村志,共产党员 CCP Membership,总 Total,,1953,1956,4
434,下栅村志,共产党员 CCP Membership,总 Total,,1956,1957,5
434,下栅村志,共产党员 CCP Membership,总 Total,,1957,1960,5
434,下栅村志,共产党员 CCP Membership,总 Total,,1960,1965,6
434,下栅村志,共产党员 CCP Membership,总 Total,,1966,1975,9
434,下栅村志,共产党员 CCP Membership,总 Total,,1975,1978,12
434,下栅村志,共产党员 CCP Membership,总 Total,,1980,1982,18
434,下栅村志,共产党员 CCP Membership,总 Total,,1984,1994,23
434,下栅村志,共产党员 CCP Membership,总 Total,,1995,2002,32
434,下栅村志,共产党员 CCP Membership,总 Total,,2003,2005,32
435,土城子村志,村民纠纷 Number of Civil Mediations,,,1990,1999,50
436,兴围村志,新党员 New CCP Membership,总 Total,,1949,1966,2
436,兴围村志,新党员 New CCP Membership,总 Total,,1966,1976,7
436,兴围村志,新党员 New CCP Membership,总 Total,,1976,1992,8
436,兴围村志,新党员 New CCP Membership,总 Total,,1992,1997,4
437,五坝村志,村民纠纷 Number of Civil Mediations,,,1996,2000,186
437,五坝村志,共产党员 CCP Membership,女 Female,,1958,1959,2
437,五坝村志,共产党员 CCP Membership,女 Female,,1966,1975,7
437,五坝村志,新党员 New CCP Membership,总 Total,,1958,1959,12
437,五坝村志,新党员 New CCP Membership,总 Total,,1966,1975,9
438,湾底村志,入伍 Military Enlistment,,,1953,1992,22
442,西沟村志,入伍 Military Enlistment,,,1949,2009,280
443,孙家湾村志,共产党员 CCP Membership,总 Total,,1949,1956,16
443,孙家湾村志,共产党员 CCP Membership,总 Total,,1957,1966,44
443,孙家湾村志,共产党员 CCP Membership,总 Total,,1966,1976,81
443,孙家湾村志,共产党员 CCP Membership,总 Total,,1976,1984,84
443,孙家湾村志,共产党员 CCP Membership,总 Total,,1984,1987,107
444,同心村志,阶级成分 Class Status,,地主 Landlord,1947,1952,11
444,同心村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,6
444,同心村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,65
444,同心村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,112
446,王寮村志,共产党员 CCP Membership,女 Female,,1949,1989,8
446,王寮村志,共产党员 CCP Membership,男 Male,,1949,1989,40
446,王寮村志,共产党员 CCP Membership,总 Total,,1949,1989,48
448,铜井村志,入伍 Military Enlistment,,,1949,2012,84
448,铜井村志,阶级成分 Class Status,,地主 Landlord,1947,1952,13
448,铜井村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
449,渭二村志,共产党员 CCP Membership,总 Total,,1949,2000,110
450,古城营村志,入伍 Military Enlistment,,,1955,2004,113
451,万丰村志,共产党员 CCP Membership,总 Total,,1955,1999,59
454,水集二村志,阶级成分 Class Status,,地主 Landlord,1947,1952,12
454,水集二村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,7
454,水集二村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,98
454,水集二村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,48
456,唐林村志,新党员 New CCP Membership,总 Total,,1955,1960,10
456,唐林村志,新党员 New CCP Membership,总 Total,,1961,1970,18
456,唐林村志,新党员 New CCP Membership,总 Total,,1971,1980,24
456,唐林村志,新党员 New CCP Membership,总 Total,,1981,1990,29
456,唐林村志,新党员 New CCP Membership,总 Total,,1991,2005,24
457,太各庄村志,入伍 Military Enlistment,,,1953,2007,51
457,太各庄村志,共产党员 CCP Membership,总 Total,,1949,1958,25
457,太各庄村志,共产党员 CCP Membership,总 Total,,1959,1965,23
457,太各庄村志,共产党员 CCP Membership,总 Total,,1966,1976,31
457,太各庄村志,共产党员 CCP Membership,总 Total,,1977,1990,24
457,太各庄村志,共产党员 CCP Membership,总 Total,,1991,2000,26
457,太各庄村志,共产党员 CCP Membership,总 Total,,2001,2010,36
457,太各庄村志,共产党员 CCP Membership,男 Male,,1949,1958,21
457,太各庄村志,共产党员 CCP Membership,男 Male,,1959,1965,19
457,太各庄村志,共产党员 CCP Membership,男 Male,,1966,1976,20
457,太各庄村志,共产党员 CCP Membership,男 Male,,1977,1990,17
457,太各庄村志,共产党员 CCP Membership,男 Male,,1991,2000,19
457,太各庄村志,共产党员 CCP Membership,男 Male,,2001,2010,26
457,太各庄村志,共产党员 CCP Membership,女 Female,,1949,1958,4
457,太各庄村志,共产党员 CCP Membership,女 Female,,1959,1965,4
457,太各庄村志,共产党员 CCP Membership,女 Female,,1966,1976,11
457,太各庄村志,共产党员 CCP Membership,女 Female,,1977,1990,7
457,太各庄村志,共产党员 CCP Membership,女 Female,,1991,2000,7
457,太各庄村志,共产党员 CCP Membership,女 Female,,2001,2010,10
457,太各庄村志,新党员 New CCP Membership,总 Total,,1949,1958,5
457,太各庄村志,新党员 New CCP Membership,总 Total,,1958,1978,14
457,太各庄村志,新党员 New CCP Membership,总 Total,,1978,2003,2
457,太各庄村志,新党员 New CCP Membership,总 Total,,2004,2008,4
457,太各庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
457,太各庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,19
457,太各庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,37
457,太各庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,91
458,鹿窝村志,村民纠纷 Number of Civil Mediations,,,2004,2008,20
458,鹿窝村志,新党员 New CCP Membership,总 Total,,1952,2008,46
459,孙家小庄村志,入伍 Military Enlistment,,,1949,2006,105
459,孙家小庄村志,村民纠纷 Number of Civil Mediations,,,1984,2006,127
459,孙家小庄村志,新党员 New CCP Membership,总 Total,,1951,2006,83
460,大营村志,新党员 New CCP Membership,总 Total,,1950,1959,50
460,大营村志,新党员 New CCP Membership,总 Total,,1960,1969,57
460,大营村志,新党员 New CCP Membership,总 Total,,1970,1979,29
460,大营村志,新党员 New CCP Membership,总 Total,,1980,1989,18
460,大营村志,入伍 Military Enlistment,,,1956,1987,206
460,大营村志,村民纠纷 Number of Civil Mediations,,,1979,1987,1391
462,棠下村志,共产党员 CCP Membership,总 Total,,1953,1955,5
462,棠下村志,共产党员 CCP Membership,总 Total,,1955,1958,25
462,棠下村志,共产党员 CCP Membership,总 Total,,1958,1960,44
462,棠下村志,共产党员 CCP Membership,总 Total,,1960,1961,75
462,棠下村志,共产党员 CCP Membership,总 Total,,1961,1962,44
462,棠下村志,共产党员 CCP Membership,总 Total,,1965,1966,100
462,棠下村志,共产党员 CCP Membership,总 Total,,1966,1969,106
462,棠下村志,共产党员 CCP Membership,总 Total,,1969,1982,110
462,棠下村志,共产党员 CCP Membership,总 Total,,1982,1994,105
462,棠下村志,共产党员 CCP Membership,总 Total,,1994,2001,160
463,小溪村志,共产党员 CCP Membership,总 Total,,1956,2014,46
464,沈岙村志,共产党员 CCP Membership,总 Total,,1949,2014,105
466,石鼓村志,刑事案件 Number of Reported Crimes,,,2004,2005,20
466,石鼓村志,刑事案件 Number of Reported Crimes,,,2006,2007,8
466,石鼓村志,新党员 New CCP Membership,总 Total,,1952,1959,12
466,石鼓村志,新党员 New CCP Membership,总 Total,,1960,1989,8
466,石鼓村志,新党员 New CCP Membership,总 Total,,1990,2010,23
467,中曹村志,入伍 Military Enlistment,,,1951,2006,82
467,中曹村志,新党员 New CCP Membership,总 Total,,1949,1966,7
467,中曹村志,新党员 New CCP Membership,总 Total,,1966,1976,9
467,中曹村志,新党员 New CCP Membership,总 Total,,1976,2008,9
468,树掌村志,阶级成分 Class Status,,地主 Landlord,1947,1952,8
468,树掌村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,22
468,树掌村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,95
468,树掌村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,126
470,友爱村志,新党员 New CCP Membership,总 Total,,1950,1995,34
473,义堂村志,入伍 Military Enlistment,,,1950,1969,13
473,义堂村志,入伍 Military Enlistment,,,1970,1979,21
473,义堂村志,入伍 Military Enlistment,,,1980,1989,13
473,义堂村志,入伍 Military Enlistment,,,1990,1999,32
473,义堂村志,入伍 Military Enlistment,,,2000,2011,31
473,义堂村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
473,义堂村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,22
475,祝甸村志,共产党员 CCP Membership,总 Total,,1949,1994,78
475,祝甸村志,阶级成分 Class Status,,地主 Landlord,1947,1952,9
475,祝甸村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
475,祝甸村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,30
475,祝甸村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,467
476,园中村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
476,园中村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,10
476,园中村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,3
477,鱼山村志,入伍 Military Enlistment,,,1955,2003,92
477,鱼山村志,新党员 New CCP Membership,女 Female,,1966,1976,3
477,鱼山村志,新党员 New CCP Membership,总 Total,,1966,1976,21
477,鱼山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
477,鱼山村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,10
478,羊家冲村志,入伍 Military Enlistment,,,1955,2005,62
479,营城子村志,入伍 Military Enlistment,,,1955,2000,36
479,营城子村志,共产党员 CCP Membership,总 Total,,1962,1972,4
479,营城子村志,共产党员 CCP Membership,总 Total,,1972,1976,5
479,营城子村志,共产党员 CCP Membership,总 Total,,1976,1977,8
479,营城子村志,共产党员 CCP Membership,总 Total,,1977,1991,13
479,营城子村志,共产党员 CCP Membership,总 Total,,1992,1994,13
479,营城子村志,共产党员 CCP Membership,总 Total,,1994,1998,17
479,营城子村志,共产党员 CCP Membership,总 Total,,1999,2003,17
479,营城子村志,共产党员 CCP Membership,总 Total,,2003,2004,19
481,玉岩村志,共产党员 CCP Membership,总 Total,,1960,2007,44
482,新建村志,入伍 Military Enlistment,,,1955,1999,32
482,新建村志,新党员 New CCP Membership,总 Total,,1956,1969,7
482,新建村志,新党员 New CCP Membership,总 Total,,1971,1979,5
482,新建村志,新党员 New CCP Membership,总 Total,,1981,1999,12
483,雄龙村志,入伍 Military Enlistment,,,1949,2015,14
486,西跃村志,共产党员 CCP Membership,总 Total,,1949,2012,78
487,堡上村志,新党员 New CCP Membership,总 Total,,1949,1966,7
487,堡上村志,新党员 New CCP Membership,总 Total,,1966,1976,4
487,堡上村志,新党员 New CCP Membership,总 Total,,1976,1995,13
488,西中黄村志,入伍 Military Enlistment,,,1955,2007,126
488,西中黄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,154
488,西中黄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,214
489,杲村村志,入伍 Military Enlistment,,,1957,2013,110
490,洋埭村志,新党员 New CCP Membership,总 Total,,1989,2004,16
491,小将村志,阶级成分 Class Status,,地主 Landlord,1947,1952,5
491,小将村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,271
492,油坊村志,新党员 New CCP Membership,总 Total,,1949,1976,8
492,油坊村志,新党员 New CCP Membership,总 Total,,1976,1992,6
492,油坊村志,新党员 New CCP Membership,总 Total,,1992,2002,19
492,油坊村志,新党员 New CCP Membership,总 Total,,2002,2012,33
493,友好村志,村民纠纷 Number of Civil Mediations,,,1969,2012,514
494,枣牌刘村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
494,枣牌刘村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
494,枣牌刘村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,3
494,枣牌刘村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,40
497,新中村志,入伍 Military Enlistment,,,1955,2012,56
498,枣烟村志,入伍 Military Enlistment,,,1949,2012,53
498,枣烟村志,共产党员 CCP Membership,总 Total,,1949,2012,50
498,枣烟村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,11
498,枣烟村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,31
498,枣烟村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,116
499,走马塘村志,共产党员 CCP Membership,女 Female,,1953,2013,17
499,走马塘村志,共产党员 CCP Membership,总 Total,,1953,2013,52
501,元峰村志,入伍 Military Enlistment,,,1949,2008,82
501,元峰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
501,元峰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
501,元峰村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,5
501,元峰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,56
502,窑坡村志,入伍 Military Enlistment,,,1949,2002,58
502,窑坡村志,共产党员 CCP Membership,总 Total,,1949,2002,52
503,张家井村,阶级成分 Class Status,,地主 Landlord,1947,1952,1
503,张家井村,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
505,新塘下村志,入伍 Military Enlistment,,,1950,2008,49
505,新塘下村志,共产党员 CCP Membership,总 Total,,1953,1961,15
505,新塘下村志,共产党员 CCP Membership,总 Total,,1961,1969,19
505,新塘下村志,共产党员 CCP Membership,总 Total,,1970,1979,37
505,新塘下村志,共产党员 CCP Membership,总 Total,,1961,1979,34
505,新塘下村志,共产党员 CCP Membership,总 Total,,1980,2009,29
506,竹尾田村,共产党员 CCP Membership,总 Total,,1949,2005,44
507,永丰村志,阶级成分 Class Status,,地主 Landlord,1951,1952,9
507,永丰村志,阶级成分 Class Status,,富农 Rich Peasant,1951,1952,6
507,永丰村志,阶级成分 Class Status,,中农 Middle Peasant,1951,1952,100
507,永丰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1951,1952,298
507,永丰村志,共产党员 CCP Membership,总 Total,,1953,2000,164
508,寨子村志,共产党员 CCP Membership,总 Total,,1965,1966,20
509,新堰村志,阶级成分 Class Status,,地主 Landlord,1951,1952,3
509,新堰村志,阶级成分 Class Status,,富农 Rich Peasant,1951,1952,2
509,新堰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1951,1952,128
510,南岗村志,入伍 Military Enlistment,,,1949,2016,65
511,西解甲庄村志,新党员 New CCP Membership,总 Total,,1972,1976,5
511,西解甲庄村志,新党员 New CCP Membership,总 Total,,1980,1990,5
511,西解甲庄村志,新党员 New CCP Membership,总 Total,,1991,2000,3
511,西解甲庄村志,新党员 New CCP Membership,总 Total,,2001,2010,8
512,薛肇村志,入伍 Military Enlistment,,,1951,2005,54
512,薛肇村志,新党员 New CCP Membership,女 Female,,1949,1953,10
512,薛肇村志,新党员 New CCP Membership,总 Total,,1949,1953,18
512,薛肇村志,新党员 New CCP Membership,女 Female,,1953,1957,1
512,薛肇村志,新党员 New CCP Membership,总 Total,,1953,1957,5
512,薛肇村志,新党员 New CCP Membership,女 Female,,1957,1959,2
512,薛肇村志,新党员 New CCP Membership,总 Total,,1957,1959,4
512,薛肇村志,新党员 New CCP Membership,女 Female,,1959,1986,3
512,薛肇村志,新党员 New CCP Membership,总 Total,,1959,1986,11
512,薛肇村志,新党员 New CCP Membership,男 Male,,1986,1989,4
512,薛肇村志,新党员 New CCP Membership,总 Total,,1986,1989,4
512,薛肇村志,新党员 New CCP Membership,男 Male,,1989,1994,2
512,薛肇村志,新党员 New CCP Membership,总 Total,,1989,1994,2
512,薛肇村志,新党员 New CCP Membership,男 Male,,1994,2002,5
512,薛肇村志,新党员 New CCP Membership,总 Total,,1994,2002,5
512,薛肇村志,新党员 New CCP Membership,总 Total,,2002,2005,2
512,薛肇村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
512,薛肇村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
512,薛肇村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,63
512,薛肇村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,89
513,洋澜村志,入伍 Military Enlistment,,,1949,2015,178
513,洋澜村志,村民纠纷 Number of Civil Mediations,,,1980,1990,588
513,洋澜村志,共产党员 CCP Membership,总 Total,,1955,1956,9
513,洋澜村志,共产党员 CCP Membership,总 Total,,1957,1963,20
513,洋澜村志,共产党员 CCP Membership,总 Total,,1952,2015,355
514,千秋村志,村民纠纷 Number of Civil Mediations,,,1986,1997,467
514,千秋村志,共产党员 CCP Membership,总 Total,,1951,2010,68
515,仪张村志,入伍 Military Enlistment,,,1954,2009,86
515,仪张村志,新党员 New CCP Membership,总 Total,,1949,1966,21
515,仪张村志,新党员 New CCP Membership,总 Total,,1966,2009,46
518,渔沙坦村志,村民纠纷 Number of Civil Mediations,,,1996,2004,42
519,清水村志,入伍 Military Enlistment,,,1951,2005,43
519,清水村志,新党员 New CCP Membership,总 Total,,1952,2003,39
520,盐厂新村志,入伍 Military Enlistment,,,2001,2010,10
522,唐庄村志,新党员 New CCP Membership,总 Total,,1949,2016,68
526,黄瓜山村志,新党员 New CCP Membership,总 Total,,2004,2016,44
527,关里村志,入伍 Military Enlistment,,,1951,2015,81
529,黄家门村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
529,黄家门村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,3
529,黄家门村志,阶级成分 Class Status,,地主 Landlord,1947,1952,0
529,黄家门村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,5
530,上棒村志,新党员 New CCP Membership,总 Total,,1950,1959,6
530,上棒村志,新党员 New CCP Membership,总 Total,,1960,1969,3
530,上棒村志,新党员 New CCP Membership,总 Total,,1970,1979,21
530,上棒村志,新党员 New CCP Membership,总 Total,,1980,1989,7
530,上棒村志,新党员 New CCP Membership,总 Total,,1990,1999,16
530,上棒村志,新党员 New CCP Membership,总 Total,,2000,2009,11
530,上棒村志,新党员 New CCP Membership,总 Total,,2010,2015,12
531,草陂村志,入伍 Military Enlistment,,,1948,2015,123
531,草陂村志,阶级成分 Class Status,,地主 Landlord,1949,1951,13
531,草陂村志,阶级成分 Class Status,,富农 Rich Peasant,1949,1951,11
531,草陂村志,阶级成分 Class Status,,中农 Middle Peasant,1949,1951,153
531,草陂村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1949,1951,328
535,保冲村志,入伍 Military Enlistment,,,1949,2016,86
539,莲花村志,入伍 Military Enlistment,,,1949,2015,133
539,莲花村志,新党员 New CCP Membership,总 Total,,1952,1960,26
539,莲花村志,新党员 New CCP Membership,总 Total,,1961,1979,38
539,莲花村志,新党员 New CCP Membership,总 Total,,1981,2015,154
540,红星村志,新党员 New CCP Membership,总 Total,,1995,1998,4
543,小湾村志,入伍 Military Enlistment,,,1951,1952,16
543,小湾村志,新党员 New CCP Membership,男 Male,,1949,2017,69
543,小湾村志,新党员 New CCP Membership,女 Female,,1949,2017,12
543,小湾村志,新党员 New CCP Membership,总 Total,,1949,2017,81
543,小湾村志,入伍 Military Enlistment,,,1954,2017,77
544,新堤村志,共产党员 CCP Membership,总 Total,,1950,2016,65
546,王兰庄村志,新党员 New CCP Membership,总 Total,,1994,1998,7
546,王兰庄村志,新党员 New CCP Membership,总 Total,,1999,2005,21
548,城畈村志,新党员 New CCP Membership,女 Female,,1956,2016,10
548,城畈村志,新党员 New CCP Membership,总 Total,,1956,2016,52
551,双湖村志,入伍 Military Enlistment,,,1949,1953,15
551,双湖村志,入伍 Military Enlistment,,,1970,1979,24
551,双湖村志,入伍 Military Enlistment,,,1980,1989,11
551,双湖村志,入伍 Military Enlistment,,,1990,1999,12
551,双湖村志,入伍 Military Enlistment,,,1960,1969,17
551,双湖村志,入伍 Military Enlistment,,,1954,1959,15
551,双湖村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
551,双湖村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,6
558,稠泉村志,入伍 Military Enlistment,,,1949,2004,53
558,稠泉村志,新党员 New CCP Membership,总 Total,,1949,2004,40
559,朱家港村志,入伍 Military Enlistment,,,1949,2016,170
562,北陶村志,村民纠纷 Number of Civil Mediations,,,2003,2015,64
562,北陶村志,新党员 New CCP Membership,总 Total,,1955,1959,2
562,北陶村志,共产党员 CCP Membership,总 Total,,1970,1981,18
562,北陶村志,新党员 New CCP Membership,总 Total,,1976,1992,18
562,北陶村志,新党员 New CCP Membership,总 Total,,1992,2003,11
562,北陶村志,新党员 New CCP Membership,总 Total,,2004,2015,21
562,北陶村志,新党员 New CCP Membership,总 Total,,1960,1965,2
562,北陶村志,新党员 New CCP Membership,女 Female,,1955,1959,2
562,北陶村志,新党员 New CCP Membership,女 Female,,2004,2015,7
564,菜园头村志,入伍 Military Enlistment,,,1949,2015,212
564,菜园头村志,共产党员 CCP Membership,男 Male,,1949,2015,173
564,菜园头村志,共产党员 CCP Membership,女 Female,,1949,2015,64
564,菜园头村志,共产党员 CCP Membership,总 Total,,1949,2015,237
566,马郡村志,入伍 Military Enlistment,,,1950,2015,26
566,马郡村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
566,马郡村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
566,马郡村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,21
566,马郡村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,20
567,虎牙滩村志,入伍 Military Enlistment,,,1950,2011,60
567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1951,1952,3
567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1953,1957,6
567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1958,1959,12
567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1960,1980,18
567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1981,1983,18
567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1984,1986,19
567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1987,1988,20
567,虎牙滩村志,共产党员 CCP Membership,男 Male,,1989,1990,21
567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1958,1959,1
567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1960,1980,3
567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1981,1983,4
567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1984,1986,4
567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1987,1988,4
567,虎牙滩村志,共产党员 CCP Membership,女 Female,,1989,1990,4
567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1951,1952,3
567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1953,1957,6
567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1958,1959,13
567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1960,1980,21
567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1981,1983,22
567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1984,1986,23
567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1987,1988,24
567,虎牙滩村志,共产党员 CCP Membership,总 Total,,1989,1990,25
569,方村志,入伍 Military Enlistment,,,1955,2008,42
577,青羊岗土家族村志,入伍 Military Enlistment,,,1949,2015,70
577,青羊岗土家族村志,村民纠纷 Number of Civil Mediations,,,1949,2015,124
577,青羊岗土家族村志,阶级成分 Class Status,,地主 Landlord,1947,1952,17
577,青羊岗土家族村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,14
577,青羊岗土家族村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,80
577,青羊岗土家族村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,185
578,三山村志,入伍 Military Enlistment,,,1957,2013,124
583,三里亭村志,入伍 Military Enlistment,,,1950,2016,40
586,膏田村志,新党员 New CCP Membership,总 Total,,1953,2016,42
587,新屋咀村志,共产党员 CCP Membership,总 Total,,1953,2018,84
589,锁口村志,入伍 Military Enlistment,,,1950,1953,8
589,锁口村志,入伍 Military Enlistment,,,1955,1978,25
589,锁口村志,入伍 Military Enlistment,,,1980,2016,13
589,锁口村志,共产党员 CCP Membership,总 Total,,1950,2015,43
589,锁口村志,新党员 New CCP Membership,总 Total,,1950,1959,9
589,锁口村志,新党员 New CCP Membership,总 Total,,1960,1969,5
589,锁口村志,新党员 New CCP Membership,总 Total,,1970,1979,7
589,锁口村志,新党员 New CCP Membership,总 Total,,1980,1989,4
589,锁口村志,新党员 New CCP Membership,总 Total,,1990,1999,8
589,锁口村志,新党员 New CCP Membership,总 Total,,2000,2009,8
589,锁口村志,新党员 New CCP Membership,总 Total,,2010,2016,2
590,惠农村志,入伍 Military Enlistment,,,1949,2015,93
590,惠农村志,共产党员 CCP Membership,总 Total,,1950,1959,28
590,惠农村志,新党员 New CCP Membership,总 Total,,1949,2015,156
591,大板桥村志,村民纠纷 Number of Civil Mediations,,,2006,2009,120
592,大坝村志,入伍 Military Enlistment,,,1953,2006,76
592,大坝村志,村民纠纷 Number of Civil Mediations,,,2004,2005,475
592,大坝村志,新党员 New CCP Membership,总 Total,,1952,1966,20
592,大坝村志,新党员 New CCP Membership,总 Total,,1967,1976,5
592,大坝村志,新党员 New CCP Membership,总 Total,,1977,1986,5
592,大坝村志,新党员 New CCP Membership,总 Total,,1987,1996,13
592,大坝村志,新党员 New CCP Membership,总 Total,,1997,2006,41
593,大波那村志,入伍 Military Enlistment,,,1949,2006,243
593,大波那村志,共产党员 CCP Membership,总 Total,,1954,2006,267
